timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect;"iter_transactionName";"iter_useCase";"iter_sessionId";"user.email";"iter_zooId";"test.id";"loadProfile.threads"
1691961225274;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;286;171;5;5;https://test-api.k6.io/public/crocodiles/3/;121;0;0;T.01.01.PublicCrocodileView;Search;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961225396;2218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;2218;0;0;T.01.01.PublicCrocodileView;Search;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961225163;2450;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16384;492;5;5;null;2328;-1997;0;T.01.01.PublicCrocodileView;Search;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961226151;473;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-3;text;true;;495;341;5;5;https://test-api.k6.io/public/crocodiles/5/;352;0;239;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961226151;352;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-3;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/5;352;0;239;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961226503;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-3;text;true;;279;171;5;5;https://test-api.k6.io/public/crocodiles/5/;120;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961226624;112;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;112;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961226150;585;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16377;492;5;5;null;464;2;239;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961226802;123;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-4;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;123;0;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961226926;212;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;212;0;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961226802;335;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16694;320;5;5;null;335;2;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961228774;220;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;220;0;0;T.01.02.Search;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961228997;118;01.02.0.search;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;118;0;0;T.01.02.Search;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961228773;338;T.01.02.Search;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16694;320;5;5;null;338;5;0;T.01.02.Search;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961229164;121;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-1;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;121;0;0;T.01.00.PublicCrocodileList;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961229287;2224;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;2224;0;0;T.01.00.PublicCrocodileList;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961229163;2345;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16694;320;5;5;null;2345;-1993;0;T.01.00.PublicCrocodileList;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961230135;119;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-5;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;119;0;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961230256;2114;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;2114;0;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961230135;2233;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16694;320;5;5;null;2233;-1892;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961230483;116;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-3;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;116;0;0;T.01.00.PublicCrocodileList;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961230600;216;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;215;0;0;T.01.00.PublicCrocodileList;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961230482;332;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16694;320;5;5;null;331;3;0;T.01.00.PublicCrocodileList;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961233184;230;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-2;text;true;;486;341;5;5;https://test-api.k6.io/public/crocodiles/2/;112;0;0;T.01.01.PublicCrocodileView;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961233184;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-2;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/2;112;0;0;T.01.01.PublicCrocodileView;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961233296;118;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-2;text;true;;270;171;5;5;https://test-api.k6.io/public/crocodiles/2/;118;0;0;T.01.01.PublicCrocodileView;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961233280;222;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-4;text;true;;495;341;5;5;https://test-api.k6.io/public/crocodiles/5/;109;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961233280;109;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-4;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/5;109;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961233389;113;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-4;text;true;;279;171;5;5;https://test-api.k6.io/public/crocodiles/5/;113;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961233414;220;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;220;0;0;T.01.01.PublicCrocodileView;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961233184;450;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16368;492;5;5;null;332;2;0;T.01.01.PublicCrocodileView;Search;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961233503;213;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;213;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961233280;435;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16377;492;5;5;null;322;2;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961233647;233;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-5;text;true;;494;341;5;5;https://test-api.k6.io/public/crocodiles/6/;110;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961233647;110;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-5;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/6;110;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961233758;122;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;278;171;5;5;https://test-api.k6.io/public/crocodiles/6/;122;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961233882;2222;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;2222;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961233646;2455;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16376;492;5;5;null;2332;-1993;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961234271;228;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-1;text;true;;490;341;5;5;https://test-api.k6.io/public/crocodiles/7/;109;0;0;T.01.01.PublicCrocodileView;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961234271;109;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-1;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/7;109;0;0;T.01.01.PublicCrocodileView;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961234380;119;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-1;text;true;;274;171;5;5;https://test-api.k6.io/public/crocodiles/7/;119;0;0;T.01.01.PublicCrocodileView;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961234500;2219;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;2219;0;0;T.01.01.PublicCrocodileView;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961234271;2447;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16372;492;5;5;null;2328;-1996;0;T.01.01.PublicCrocodileView;Navigation;51c99f84-d3b8-4108-a9f8-a22e8bc85e3e;customer_2_11@ukr.net;2;01_load_2023-08-13;5
1691961234672;225;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-3;text;true;;495;341;5;5;https://test-api.k6.io/public/crocodiles/5/;107;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961234672;107;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-3;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/5;107;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961234780;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-3;text;true;;279;171;5;5;https://test-api.k6.io/public/crocodiles/5/;117;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961234742;350;00.00.0.launch;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;347;0;234;T.00.00.Launch;null;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;null;01_load_2023-08-13;5
1691961234742;350;T.00.00.Launch;200;Number of samples in transaction : 1, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;15882;151;5;5;null;347;2;234;T.00.00.Launch;null;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;null;01_load_2023-08-13;5
1691961234898;215;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;215;0;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961234671;440;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16377;492;5;5;null;322;3;0;T.01.01.PublicCrocodileView;Navigation;10829817-c7c5-45c3-8335-6e66daa2bfa7;customer_3_12;3;01_load_2023-08-13;5
1691961235119;342;00.00.0.launch;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;342;0;229;T.00.00.Launch;null;a502ce33-f001-49e1-9194-8acabcdf138b;customer_1_8@ukr.net;null;01_load_2023-08-13;5
1691961235118;342;T.00.00.Launch;200;Number of samples in transaction : 1, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;15882;151;5;5;null;342;2;229;T.00.00.Launch;null;a502ce33-f001-49e1-9194-8acabcdf138b;customer_1_8@ukr.net;null;01_load_2023-08-13;5
1691961238209;118;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;118;0;0;T.01.00.PublicCrocodileList;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961238135;216;00.01.0.login;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;216;0;0;T.0.1.Login;null;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;null;01_load_2023-08-13;5
1691961238352;112;00.01.1.getZoo;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;112;0;0;T.0.1.Login;null;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961238134;328;T.0.1.Login;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;31764;302;5;5;null;328;4;0;T.0.1.Login;null;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961238328;220;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;220;0;0;T.01.00.PublicCrocodileList;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961238209;338;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16694;320;5;5;null;338;2;0;T.01.00.PublicCrocodileList;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961239219;222;00.01.0.login;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;222;0;0;T.0.1.Login;null;a502ce33-f001-49e1-9194-8acabcdf138b;customer_1_8@ukr.net;null;01_load_2023-08-13;5
1691961239442;115;00.01.1.getZoo;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;115;0;0;T.0.1.Login;null;a502ce33-f001-49e1-9194-8acabcdf138b;customer_1_8@ukr.net;1;01_load_2023-08-13;5
1691961239218;337;T.0.1.Login;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;31764;302;5;5;null;337;3;0;T.0.1.Login;null;a502ce33-f001-49e1-9194-8acabcdf138b;customer_1_8@ukr.net;1;01_load_2023-08-13;5
1691961240316;116;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-4;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;116;0;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961240434;215;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;215;0;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961240315;331;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16694;320;5;5;null;331;5;0;T.01.00.PublicCrocodileList;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961240543;139;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-5;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;138;0;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961240682;2218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;2218;0;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961240543;2357;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16694;320;5;5;null;2356;-1995;0;T.01.00.PublicCrocodileList;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961242043;2219;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;2219;0;0;T.01.02.Search;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961242265;122;01.02.0.search;200;Failure message: Example of a failed request;Users_ThreadGroup 1-1;text;false;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;122;0;0;T.01.02.Search;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961242043;2341;T.01.02.Search;;Number of samples in transaction : 2, number of failing samples : 1;Users_ThreadGroup 1-1;;false;;16694;320;5;5;null;2341;-1996;0;T.01.02.Search;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961242627;228;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-2;text;true;;498;341;5;5;https://test-api.k6.io/public/crocodiles/8/;107;0;0;T.01.01.PublicCrocodileView;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961242627;107;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-2;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/8;107;0;0;T.01.01.PublicCrocodileView;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961242734;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-2;text;true;;282;171;5;5;https://test-api.k6.io/public/crocodiles/8/;121;0;0;T.01.01.PublicCrocodileView;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961242856;219;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;114;0;0;T.01.01.PublicCrocodileView;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961242627;447;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16380;492;5;5;null;221;2;0;T.01.01.PublicCrocodileView;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961246896;225;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-4;text;true;;491;341;5;5;https://test-api.k6.io/public/crocodiles/4/;110;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961246896;110;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-4;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/4;110;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961247006;115;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-4;text;true;;275;171;5;5;https://test-api.k6.io/public/crocodiles/4/;114;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961247121;212;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;212;0;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961246896;437;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16373;492;5;5;null;322;1;0;T.01.01.PublicCrocodileView;Navigation;1f5984e0-5925-4a8e-9d3b-5828080628f6;customer_3_5@ukr.net;3;01_load_2023-08-13;5
1691961247288;227;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-5;text;true;;488;341;5;5;https://test-api.k6.io/public/crocodiles/1/;108;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961247288;108;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-5;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/1;108;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961247396;119;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;272;171;5;5;https://test-api.k6.io/public/crocodiles/1/;119;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961247517;2109;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;2109;0;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961247287;2336;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16370;492;5;5;null;2217;-1888;0;T.01.01.PublicCrocodileView;Navigation;8b05220e-411f-4dc8-9adc-c188f163ea09;customer_2_4@ukr.net;2;01_load_2023-08-13;5
1691961249256;132;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;132;0;0;T.01.00.PublicCrocodileList;Navigation;d4d6c934-98f8-47ba-bbd9-48eefcab9687;customer_1_6@ukr.net;1;01_load_2023-08-13;5
1691961249296;232;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-1;text;true;;502;341;5;5;https://test-api.k6.io/public/crocodiles/3/;111;0;0;T.01.01.PublicCrocodileView;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961249296;111;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-1;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/3;111;0;0;T.01.01.PublicCrocodileView;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
1691961249407;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-1;text;true;;286;171;5;5;https://test-api.k6.io/public/crocodiles/3/;121;0;0;T.01.01.PublicCrocodileView;Search;68e12f83-c589-4a15-9c41-5cc2bc5b6df5;customer_2_7@ukr.net;2;01_load_2023-08-13;5
