timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect;"iter_transactionName";"iter_useCase";"iter_sessionId";"user.email";"iter_zooId";"test.id";"loadProfile.threads"
1691957533550;6458;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16368;492;5;5;null;6336;-5995;0;T.01.01.PublicCrocodileView;Search;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957536166;127;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-4;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;127;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957536162;230;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-5;text;true;;490;341;5;5;https://test-api.k6.io/public/crocodiles/7/;112;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957536162;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-5;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/7;112;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957536275;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;274;171;5;5;https://test-api.k6.io/public/crocodiles/7/;117;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957536294;218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;218;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957536166;345;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16694;320;5;5;null;345;2;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957536393;220;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;109;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957536162;450;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16372;492;5;5;null;221;2;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957539574;122;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;122;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957539700;220;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;114;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957539573;342;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16694;320;5;5;null;236;6;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957539922;119;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-1;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;119;0;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957540042;214;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;214;0;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957539922;333;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16694;320;5;5;null;333;1;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957540218;122;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-3;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;122;0;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957540342;6219;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;6219;0;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957540218;6341;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16694;320;5;5;null;6341;-5997;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957542498;116;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-5;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;116;0;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957542614;216;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;109;0;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957542497;332;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16694;320;5;5;null;225;3;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957542977;228;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-4;text;true;;491;341;5;5;https://test-api.k6.io/public/crocodiles/4/;111;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957542977;111;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-4;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/4;111;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957543088;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-4;text;true;;275;171;5;5;https://test-api.k6.io/public/crocodiles/4/;117;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957543206;215;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;215;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957542977;443;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16373;492;5;5;null;326;2;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957544309;225;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-3;text;true;;486;341;5;5;https://test-api.k6.io/public/crocodiles/2/;108;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957544309;108;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-3;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/2;108;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957544417;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-3;text;true;;270;171;5;5;https://test-api.k6.io/public/crocodiles/2/;117;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957544535;6109;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;6109;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957544309;6334;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16368;492;5;5;null;6217;-5888;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957545219;225;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-2;text;true;;490;341;5;5;https://test-api.k6.io/public/crocodiles/7/;108;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957545219;108;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-2;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/7;108;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957545327;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-2;text;true;;274;171;5;5;https://test-api.k6.io/public/crocodiles/7/;117;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957545444;214;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;214;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957545219;439;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16372;492;5;5;null;322;1;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957546362;231;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-1;text;true;;490;341;5;5;https://test-api.k6.io/public/crocodiles/7/;112;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957546362;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-1;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/7;112;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957546474;119;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-1;text;true;;274;171;5;5;https://test-api.k6.io/public/crocodiles/7/;119;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957546594;218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;218;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957546362;449;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16372;492;5;5;null;330;3;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957548916;118;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-3;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;118;0;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957549011;124;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-4;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;124;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957548966;224;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-5;text;true;;494;341;5;5;https://test-api.k6.io/public/crocodiles/6/;109;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957548966;109;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-5;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/6;109;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957549075;115;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;278;171;5;5;https://test-api.k6.io/public/crocodiles/6/;115;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957549035;6214;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;6214;0;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957548916;6332;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16694;320;5;5;null;6332;-5994;0;T.01.00.PublicCrocodileList;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957549135;218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;218;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957549011;342;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16694;320;5;5;null;342;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957549190;216;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;216;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957548966;440;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16376;492;5;5;null;325;1;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957549467;115;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;115;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957549583;224;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;224;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957549467;339;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16694;320;5;5;null;339;2;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957550008;121;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-1;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;121;0;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957550134;219;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;218;0;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957550007;340;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16694;320;5;5;null;339;6;0;T.01.00.PublicCrocodileList;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957552544;118;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-5;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;118;0;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957552663;217;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;217;0;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957552543;335;T.01.00.PublicCrocodileList;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16694;320;5;5;null;335;3;0;T.01.00.PublicCrocodileList;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957554163;235;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-3;text;true;;498;341;5;5;https://test-api.k6.io/public/crocodiles/8/;113;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957554163;113;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-3;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/8;113;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957554277;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-3;text;true;;282;171;5;5;https://test-api.k6.io/public/crocodiles/8/;121;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957554279;250;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-2;text;true;;486;341;5;5;https://test-api.k6.io/public/crocodiles/2/;132;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957554279;132;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-2;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/2;132;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957554411;118;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-2;text;true;;270;171;5;5;https://test-api.k6.io/public/crocodiles/2/;118;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957554399;6216;01.00.1.getCart;200;OK;Users_ThreadGroup 1-3;text;true;;15882;151;5;5;https://test-api.k6.io/;6216;0;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957554162;6451;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-3;;true;;16380;492;5;5;null;6329;-5996;0;T.01.01.PublicCrocodileView;Navigation;22641661-e1f3-4898-9132-5acd38fda412;customer_2_11@ukr.net;2;00_load_2023-08-13;5
1691957554530;217;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;217;0;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957554279;467;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-2;;true;;16368;492;5;5;null;349;1;0;T.01.01.PublicCrocodileView;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957555679;234;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-1;text;true;;502;341;5;5;https://test-api.k6.io/public/crocodiles/3/;112;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957555679;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-1;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/3;112;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957555791;122;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-1;text;true;;286;171;5;5;https://test-api.k6.io/public/crocodiles/3/;122;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957555914;217;01.00.1.getCart;200;OK;Users_ThreadGroup 1-1;text;true;;15882;151;5;5;https://test-api.k6.io/;114;0;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957555679;451;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-1;;true;;16384;492;5;5;null;226;2;0;T.01.01.PublicCrocodileView;Navigation;bab42fdd-c971-4afd-83d1-183533d16af7;customer_3_12;3;00_load_2023-08-13;5
1691957555956;229;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-4;text;true;;502;341;5;5;https://test-api.k6.io/public/crocodiles/3/;112;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957555956;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-4;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/3;112;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957556068;117;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-4;text;true;;286;171;5;5;https://test-api.k6.io/public/crocodiles/3/;117;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957556185;214;01.00.1.getCart;200;OK;Users_ThreadGroup 1-4;text;true;;15882;151;5;5;https://test-api.k6.io/;109;0;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957555956;443;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-4;;true;;16384;492;5;5;null;221;1;0;T.01.01.PublicCrocodileView;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957559783;233;01.01.0.publicCrocodileView;200;OK;Users_ThreadGroup 1-5;text;true;;494;341;5;5;https://test-api.k6.io/public/crocodiles/6/;112;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957559783;112;01.01.0.publicCrocodileView-0;301;Moved Permanently;Users_ThreadGroup 1-5;text;true;;216;170;5;5;https://test-api.k6.io/public/crocodiles/6;112;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957559895;121;01.01.0.publicCrocodileView-1;200;OK;Users_ThreadGroup 1-5;text;true;;278;171;5;5;https://test-api.k6.io/public/crocodiles/6/;121;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957560017;218;01.00.1.getCart;200;OK;Users_ThreadGroup 1-5;text;true;;15882;151;5;5;https://test-api.k6.io/;218;0;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957559782;451;T.01.01.PublicCrocodileView;200;Number of samples in transaction : 2, number of failing samples : 0;Users_ThreadGroup 1-5;;true;;16376;492;5;5;null;330;3;0;T.01.01.PublicCrocodileView;Navigation;5dc9e1bd-39aa-4239-ab74-6276ea024cc5;customer_1_10@ukr.net;1;00_load_2023-08-13;5
1691957560677;121;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-2;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;121;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
1691957560849;117;01.00.0.publicCrocodileList;200;OK;Users_ThreadGroup 1-4;text;true;;812;169;5;5;https://test-api.k6.io/public/crocodiles/;117;0;0;T.01.00.PublicCrocodileList;Navigation;e2884d1c-d40a-4d49-ab32-0cc6d63b0693;customer_3_9@ukr.net;3;00_load_2023-08-13;5
1691957560799;217;01.00.1.getCart;200;OK;Users_ThreadGroup 1-2;text;true;;15882;151;5;5;https://test-api.k6.io/;217;0;0;T.01.00.PublicCrocodileList;Navigation;40995959-535b-4fee-912c-4ad75998e159;customer_1_8@ukr.net;1;00_load_2023-08-13;5
